# Constructed from biom file
OTU ID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25
f938ee736d7ba6529ffde00b07d56391	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0
c909f9a79b87601ea6231db7087f2d3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	29	4
ded49dc176c300699668f4d623fd53b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c713da38e0a2e9d0e7d66d56aa8514d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	45	0	0	0	14	0	0	12
de54b6fe407aa12ac8f8c6f818e14e9f	0	0	0	0	0	0	0	0	68	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0
8238c8f9cda8b2be7c51a2da58f28993	34	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7adc5402e787cf5c36692e4d41022e51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3362996521e1f3c6e680cb3bfd483726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a221757f2a908ff1c95542fec09f0078	0	0	0	0	0	0	0	0	61	0	32	0	0	17	0	0	0	0	0	0	0	0	0	0	0
9308b3706b50c00e2fd2cc1f1e379d73	0	0	0	0	0	0	0	0	55	0	28	0	0	32	0	0	0	0	0	0	0	0	0	0	0
130b5553091acfbaff30d15d0b32a88b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	42	0	0
7104e008ee5e5c7bb8798bc11e725b39	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c65a6704cd82e278e7b386dba98e0e6c	0	0	0	0	0	0	0	0	23	0	21	0	0	69	0	0	0	0	0	0	0	0	0	0	0
04961c146b9f2f627314f020935e0192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	42	0
1dc6effeea18bfa4744ac276de29c939	0	0	10	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	12	0	16	0	0	0	0
a3fe6586d7ac412967a5207252cdeeba	0	0	0	0	0	0	7	0	14	0	0	0	16	8	0	0	0	0	0	0	0	9	0	0	0
2ab65e381f0deb6ff68d47531824264b	0	0	0	0	0	0	0	0	61	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d34d035568913f6bd6e21f856b8b37f0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0
9e29d2a1053715e2ac0ae58a282e98c8	0	0	18	0	28	0	18	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
a703dbe34601c24ecf13907e781f606c	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a38fc5c238c3a9c6dd19dc1743bf17d7	0	0	0	0	0	0	0	0	95	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf9a36731d976565f2afc8a4e84eef74	0	0	0	0	0	0	0	0	0	0	10	0	22	0	0	0	0	0	0	0	0	0	0	0	0
fb1d064467805fcbce8d17a21b6886c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e014e32298ca35f88aeb776c7e6df6e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
1e420f9592a13d57fa525860664ccc3e	0	70	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353346650c003b5bce54f9b6bd8745a7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9354e8e960034d99bb1faa779b40c737	0	0	0	0	0	0	0	0	18	0	18	0	73	0	0	0	0	0	0	0	0	0	0	0	0
bbad40c6b64f84c96eaddac8f8ababba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	28	0	0	0
a204f3c1636d322388ad04fbcf9a74b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
e373ccad715f755a7a2a2703a0a993e6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	17	0	9	0
608ec896f5c71e7c01b220584ae61998	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03e1d461b77469ab5be1b993fd236151	0	0	0	0	0	0	0	0	39	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0
4e368cae3a9a5bd298924df88a1514b3	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0
4cf95f331cf10859c8655df8279c0e31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a79bbe76f5f005a50d8422bd8abd7f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	0	11	13	0	4
95b9386c15a0bb551ac28c6986b2a1df	0	0	0	0	0	0	0	0	0	0	0	0	23	19	0	0	0	0	0	0	0	0	20	0	0
0bf281b158118c237e80c8f264833618	0	0	0	0	0	0	0	0	36	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0
83d2ee75551af4d63b665a812047f25f	0	0	0	0	74	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b15589279374529315672e84fb2cb7c	0	0	0	0	0	0	0	0	30	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733f4ada1ffb157c9f0a81469bf575c3	0	0	0	0	0	0	0	0	0	0	61	0	0	45	0	0	0	0	0	0	0	0	0	0	0
3c3c589f4ad9a36228c72b9f91583ca5	0	0	0	0	0	0	0	0	0	0	27	0	0	77	0	0	0	0	0	0	0	0	0	0	0
10ca2359d9e2229e2e057c45e216e2ea	5	0	0	0	0	7	0	0	0	0	10	0	0	20	0	0	0	8	0	0	0	0	0	0	0
4fb4eef52e1e5c1d8394e4d0f8f17b22	0	0	0	0	0	0	0	0	73	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0
8269294f10d7c589dcf5207fce2e854a	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0
30379fb3ac9e1c28d327fc7e08117e70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	15	0	8	0	0	22	0	30
361bb3f515f8113dd9ac0ceb71a5f074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69c347c51d74a2a6c8681c3e14211a80	15	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ffb145ba1d5f7400366b0af36c8c141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	22	0	0	0	0	0	4	0
10d4aa97dcc46e57d8424f8ddebcdc13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	30	0	29	0	0	5
27eccf21e0dc98c950cb544e1cbd6a10	0	0	0	0	8	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1fadc579962c2e03a719b39d108faf1	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b9f46efa321bee83b5f58ea78b78cdd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	5	0	0	0	0	4
ece6fa3a94f78b16a0703ec4ee71ec68	0	0	0	0	0	0	0	0	0	0	19	0	0	12	0	0	0	0	0	0	5	0	0	0	0
af8beeacf3f4a7eab81549c40c463387	0	0	0	0	53	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af10cb0ebab04a6f56ad42927fb28015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280fb99a726b6a667425567ebb9a0544	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	14	8	0	0
c8a0cf7e83f13a6accfae82afc6ffbd7	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da0dc0d99dcc82bd0ffe37ef2881b024	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9203f993dbc1ff11d63abea6dbc9739b	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e7e52fe7566807c99c7d0aa94971fab	0	0	0	0	0	0	0	0	0	0	7	0	0	92	0	0	0	0	0	0	0	0	0	0	0
dcefed38868cca5bddcecd1a4a66e1e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788d0e288d887f5003fee76ccaeeb789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b3416aac2a13294faf9a9f03de437a4	0	0	0	0	15	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b9a7ce23f00e42a6d806942aa50ddce	0	0	0	0	46	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdad87bbfef9dbb96b947190f7e76eb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d43d2e9639ee9aa7f4482dfa9d76a6a	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0
2c18c879fcb8bc1a5a4e10acc2285567	0	0	0	0	0	0	0	0	55	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
618f33c7dce8dbc0ce02efa7ca4b8359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	11	0	19	19	0	0
6ff279221e34e713abef3fcb5e9fecc7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7920ef7a1fe3d0040a908534e069204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2635537b7b600ef498093e9e82aef5cd	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0
5d15943217321d8a9129bc6c98a54301	0	0	0	0	0	0	17	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfdb52e214a2fcc237a4f6d2dd6e7364	0	0	0	0	0	0	0	0	0	0	14	0	80	0	0	0	0	0	0	0	0	0	0	0	0
8ac3442571fa0128a976d332c59ced36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
171ed99c778df2bb96b886273f0ed0ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	10	0	0	0	0	0	0
174d90d91b44561b8edbab8e9ff10e8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39d08b688e08a91ec0cd840dbcf4d828	0	0	0	0	0	0	0	0	0	0	61	0	0	28	0	0	0	0	0	0	0	0	0	0	0
d24d62a0dec601a60f8a1ba8af79611c	0	0	0	0	0	0	0	0	0	0	5	0	62	26	0	0	0	0	0	0	0	0	0	0	0
d80303d5a46a3706a39559c7c056a63d	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0
e359863a680016f1ccb4877ec89133fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9aab68fa403ecb14ecd9aed71dbbc96f	45	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9d1f617d8c2a0d2ce689e41757054edb	0	0	0	0	0	0	0	0	26	0	0	0	29	37	0	0	0	0	0	0	0	0	0	0	0
6bc240b64bc1a114c1182bb4648df68c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0
82ef367ab8a63bf675e0f207dec1cc21	0	0	0	0	0	0	0	0	14	0	30	0	47	0	0	0	0	0	0	0	0	0	0	0	0
b5afa58a4937b9b8f86ceeda9cd0bd56	0	0	0	0	0	0	0	0	0	0	80	0	0	9	0	0	0	0	0	0	0	0	0	0	0
64d33da96b6ca859165c189d5c69d06d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	29	0	0	0
b50de2da8c08abe65d7f6803a7bb4565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c7844e227e757e60cc0f3bc4accdce9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c6da05b074a1ad4f94db15d24cc1bf2	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78e4889e2eb2b829e09eade1abd1f066	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eaad44bc1f71ef4320dae9ce73a19e1c	0	0	0	0	0	0	0	0	0	0	0	0	78	12	0	0	0	0	0	0	0	0	0	0	0
9d6f5093610583bd5c3aa750d972535a	0	0	0	0	0	0	0	0	27	0	15	0	0	33	0	0	0	0	0	0	0	0	0	0	0
bbeb1c86a30541e1a4b41a7e9c4a60c0	0	0	0	0	0	0	0	0	23	0	30	0	22	14	0	0	0	0	0	0	0	0	0	0	0
504942a0a09dc97a9a8b7cdf6ff565eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0
96e68bb5c2df8d7a56ac8846436a72ce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	52	19	0	0
2e49d2fdd3b1e39228bce14d23e635df	0	0	0	0	20	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f61817237c0cfbdb55baa674f99aec88	0	0	0	0	0	0	0	0	38	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
47305223d77645875bbe9d3621b16135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0
19ed7b8b28f7bfb8f78d0fed7a7364d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1efd83eb1a3e3a3f98da11b2b2bce1b	0	0	11	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57d3d7e6addc8838a8687db6ebe0b037	0	0	0	0	30	0	19	0	15	0	0	0	9	14	0	0	0	0	0	0	0	0	0	0	0
045a6f1956e3fc680f605d662b26fbdf	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f68c29e326b164ffa84751b06e5a3dc5	0	0	0	0	0	0	0	0	30	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fda7a65b0c386f312d92004dace9ad77	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a456ba120b68b09c55b2ce2f5f6b874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
232188603848fa480d83d759751c4309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
544ecb181ac5ba4055478fa4bb457019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca56310b7e6cea144ac89622c9f89e3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1bc8048d0d428972ed371ecc6870eec	0	0	0	0	0	0	0	0	34	0	0	0	0	18	0	5	0	9	0	0	0	5	0	0	0
1b15be217e068d741765e26a43091e52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	35
9ae7ab391a2e1d4742b9262a6b226a96	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f66e5a974b65150acb32bef6f113457	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b003d1ae3888a79fa0f81620b2adc35e	0	26	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5efccc6d206d43047d35d40de9c93c35	0	0	0	0	0	0	0	0	16	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0
d4c51c3e8e4f4d83a0fd88994eb75ece	0	0	0	0	0	0	0	0	35	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0
5bd86f70d837f1aa151b689b581f338c	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd2cbf61b7271cce9ec8cb58b2bf596d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4
67887ea49abbfbfa559579136205e97e	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62a86e97feca260c9a80c690e92a137d	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
745f6bc15caf251cf235843339a97861	0	0	0	0	0	0	0	0	10	0	24	0	0	43	0	0	0	0	0	0	0	0	0	0	0
114bea9dba07166d11992476933ce31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973e74819630593c2255046690781e3f	0	0	0	6	0	24	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7f5764725926aeb5f2b4262d7c5b59c	0	0	0	0	0	0	0	0	29	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
87aeb9337d30e5edc3541a4ad49cd2fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	45	7
4ac9ed0cb4ea80e34baca10ec1cefd3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08c1f315f12be37f2a6c2b7c6fae44ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2977dad8e8c548de3e058adccb2a7c0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	6	0	4
b49f8c5886c5f9603182ad044edb4c78	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264de45f85931e844a5886ba6da19d2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	23	0	14	0	0	0	0	14	0
79edc85590d81540d54c2d615521a072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
4af46d01de3c5ec2d5deac6c2b0ab854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f7a7d0fdb9e41bb771957f9c238035d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
64c9b8e7ca69c8227b1bb5e898705809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	23
def3500d460414554b9ccb72a84a357b	0	0	0	0	0	0	0	0	18	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22e28f859b0f9df398d03b475f6eeb64	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
960f3a49fb68cd27273525069da6b4c4	0	0	0	0	0	0	0	0	7	0	54	0	0	11	0	0	0	0	0	0	0	0	0	0	0
a5f291a9aea37fee5f0754cdac1e850c	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
efd9e1a29d09b00e4115d3198c589c1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e05b6a32e31b01b14f434b8b304d20be	0	0	0	0	0	0	0	0	33	0	26	0	0	17	0	0	0	0	0	0	0	0	0	0	0
37223b30cf58febebc2d3944e200291b	0	0	0	0	0	0	0	0	24	0	20	0	0	32	0	0	0	0	0	0	0	0	0	0	0
c338ae28922f39563274145e6ce2fee4	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55ed6b7bf739106160bd958e073e35a7	39	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3d45d93232adc6f498cbfc8d83bb0af	0	0	0	0	0	0	0	0	47	0	19	0	0	9	0	0	0	0	0	0	0	0	0	0	0
cf44e6793655ab57c8f08c9fcc5361ff	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253ba65add3b5e6f2a1c02d2a3c7da7a	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f3ab88702747e711de5c4fc8a35d03cc	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0
6f7a9e740a0acccf00f191a87fcb23a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12905b7c5c3d4f320143a430421ccd0e	0	0	0	0	0	0	0	0	43	0	21	0	0	10	0	0	0	0	0	0	0	0	0	0	0
fa7bb5d775f675c9f8308b67c4aca0ab	0	0	0	0	0	0	0	0	12	0	20	0	0	42	0	0	0	0	0	0	0	0	0	0	0
c68d31e66efc0390fcfe999df2bab487	0	0	0	0	0	0	0	0	10	0	0	0	0	14	0	10	0	0	0	0	15	0	0	0	0
32744f18ba59aff97517b6e847ea746e	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db9c341cf29b904477ccc539bce8c775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76af42e66da5e9ecd227cc3b46b144af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83bc2ca2c80da1599c0c66b885088412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34d177d7ce028b0241be29c8c4f8cdca	0	0	0	0	0	0	0	0	13	0	16	0	0	25	0	0	0	0	0	0	0	0	0	0	0
d0bb0976223d32f02bf29f2d7f3e7dca	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0175cc040a5d0818023a38e63266f884	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0
e6da51dd5a1b111ac556da0ef9ed73b0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0
2d909d13725ad64eccc214f0b431f1d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5ba65085cca4bb5afbab85e38f70e41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
717f99afcf02d452e4681dfac89f61eb	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e85b6b25019ff957451d1517785d814f	0	0	0	0	61	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6dfa10bd062b005fad06e99e9b73d718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	22
c10a5e116b98bfd92e5595bce3db1b1c	31	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58f1fd44d844869c46c3ce56fc945d79	0	0	0	0	0	0	0	0	0	0	15	0	56	0	0	0	0	0	0	0	0	0	0	0	0
b372e944491e10c04b7bdce0902f9a18	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0
22130af51dee92661edb264d21f65537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	11	0	0	0
ee27c4d310c1669531897c6a42bc43c7	0	0	0	0	17	0	14	0	0	0	0	0	8	0	0	0	0	0	0	14	0	0	0	0	0
3b8efb69dabfbc03e24c3eb4938f6ba9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b26957132f6b1f332efef1f0b27fd6ec	0	0	0	0	0	0	0	0	34	0	21	0	0	9	0	0	0	0	0	0	0	0	0	0	0
bb2a89e3b39e2fe95c7023d81870e064	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea4647ee3f772d1f8948f1fb34986c4d	0	0	0	0	0	0	0	0	8	0	22	0	0	27	0	0	0	0	0	0	0	0	0	0	0
9ed4a9d2cff6170175e7fd38593cdf47	0	0	0	0	0	0	0	0	19	0	36	0	15	0	0	0	0	0	0	0	0	0	0	0	0
a0b3b39b06c70ad8dac8a1479adc1eb7	0	0	0	0	0	0	0	0	0	0	53	0	0	13	0	0	0	0	0	0	0	0	0	0	0
a9b0576086786a32624008c9f00af45b	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1f5510a5abb346c584fb80b0f747638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	19	0	0	0
49f1368eeaaecb87055da6ac97fb3beb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	6	14	0	0
a4c464897e2f3ee5d50a16a55d60fb07	4	0	0	0	0	0	13	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac4a98c9a78c81041cd0b5436f54adca	0	7	0	11	0	23	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ef77ead9996f06533547f57f15f3d512	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca2a26917d717da60c24dec481a88095	0	0	0	0	0	0	0	0	46	0	4	0	0	19	0	0	0	0	0	0	0	0	0	0	0
48507ee064cd8e2b22e8a99e3bd24751	0	0	0	0	0	0	0	0	6	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
5889add0b667e23ba6b9af18e2ab0548	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	8	0	0	0	0	0
56ddee766bd1078c539e2dde582191d4	0	0	0	0	11	0	13	0	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
0bfbdf332bc93cb83b41748334cc1568	0	0	0	0	0	0	0	0	7	0	9	0	52	0	0	0	0	0	0	0	0	0	0	0	0
de8eb49d8c5913e84602b575b2908b9c	0	0	0	0	0	0	0	0	0	0	44	0	0	24	0	0	0	0	0	0	0	0	0	0	0
7943ebf12008d39bf4a62eedae3dc759	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	6	0	0	0	0	0	0	0	0	0
3aec17f3ac82e0d4c4c6cb3ea9b7bfa0	0	0	0	0	0	0	0	0	0	0	9	0	59	0	0	0	0	0	0	0	0	0	0	0	0
dc848c4c9414ac8e4af25bf03eaa38d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d080741d9e628500b6c2634852545538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff82149ccc6195e82d61dc67510ff3d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83c1556b2a9a0e198717eb72decbb029	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
